DBID,z,lbol,lbol_err,lr_g,lr_r,lr_i,tau_o_g,tau_o_r,tau_o_i,tau_o_gl,tau_o_rl,tau_o_il,tau_o_gu,tau_o_ru,tau_o_iu,tau_r_g,tau_r_r, tau_r_i,tau_r_gl,tau_r_rl,tau_r_il,tau_r_gu,tau_r_ru,tau_r_iu,lr_g_o,lr_r_o,lr_i_o,skewa_g,skewloc_g,skewscale_g,skewa_r,skewloc_r,skewscale_r,skewa_i,skewloc_i,skewscale_i
2508691.0,3.975500107,46.548804011847054,0.03653022931986172,1828.987702009391,2389.1870799204435,2923.6962741764373,3.4280927742635123,4.0622996921108845,3.9710741200153197,0.35874430405720226,0.42560417099593284,0.38909006643740707,0.589020688746765,0.4931713638067041,0.5088971230478276,2.7312560343486827,3.3654629521960544,3.2742373801004896,0.3587443040572027,0.42560417099593284,0.3890900664374066,0.5890206887467646,0.4931713638067041,0.5088971230478281,948.648356646493,1289.317628789672,1574.7160750689136,0.0019490241415795846,3.5041105317115395,0.47652401986192483,0.002061526611732543,4.08406225285537,0.4619485584484131,2.7309143585073468,3.5068314685748954,0.6926406102531247
2509117.0,1.537799954,46.07504941064144,0.014405254138612378,1385.6208691471957,1810.0217265526574,2214.9599847478758,2.817668891421863,3.016943442079588,3.21924674480792,0.19684919968395143,0.22927456938355162,0.28528681862130156,0.3261758086820721,0.4088633819582883,0.5267667692353037,2.4132115062471082,2.6124860569048334,2.8147893596331652,0.19684919968395143,0.22927456938355206,0.285286818621302,0.3261758086820721,0.4088633819582883,0.5267667692353033,1859.8786687502636,2527.7800127188434,3087.31978170727,0.002581635624420915,2.860236088307466,0.2629704714130555,0.0021967927213491878,3.0762440018060806,0.3208476388931326,0.0020684494194610414,3.2990662281615206,0.40829014304075306
2510156.0,1.60800004,46.109633331006044,0.008157471085667112,1512.4611526929189,1975.7118327944606,2417.718299640148,3.33213325046998,3.445902983378499,3.6428105008794462,0.2814884006535143,0.3004877429700894,0.3379790811968637,0.5282906868636319,0.5598826182563972,0.5949444092778542,2.9158256567491394,3.0295953896576577,3.2265029071586055,0.28148840065351477,0.3004877429700894,0.33797908119686415,0.5282906868636315,0.5598826182563972,0.5949444092778537,1809.8159231623322,2459.739226077619,3004.2177453340832,0.0016549138091512031,3.4138630672580232,0.4071463509735498,18.04337508880366,2.985089979864118,0.7196494461420992,0.0019324063711732712,3.7277424000186006,0.4690618970783663
2512061.0,2.442500114,46.50673339211625,0.03772417666665362,1377.458230403501,1799.3589588352652,2201.9117414731018,3.332342630086874,3.5279989777015066,3.4710105894525864,0.3088558349465087,0.3551442768686939,0.35414082884198494,0.5596026981688893,0.6090998056621881,0.6261069755134723,2.7954686667760478,2.9911250143906805,2.9341366261417603,0.3088558349465087,0.3551442768686939,0.35414082884198494,0.5596026981688893,0.6090998056621881,0.6261069755134718,1371.0965413783572,1863.471252741983,2275.9621613769973,0.001666763231834803,3.415344222242753,0.4366496142136446,16.03122247027104,3.001246893533044,0.8040958565420512,0.00150983792862342,3.561072242695949,0.4928557232409992
2513385.0,2.153800011,46.009525352274835,0.03680476325579107,1515.4403663070857,1979.6035476854195,2422.480669411222,3.2201871010282006,3.619777254274311,3.6750992036670196,0.2646181536572052,0.3436850517940808,0.36576839884176815,0.5443197142359235,0.5682894248268138,0.597933311740924,2.721352950676053,3.1209431039221633,3.176265053314872,0.2646181536572052,0.3436850517940808,0.3657683988417677,0.5443197142359235,0.5682894248268138,0.5979333117409245,1496.6072622034753,2034.054149795613,2484.304639695811,0.0012781957260299742,3.313006159428873,0.4067232545264674,0.0020357095865499632,3.6939006052256493,0.4585290647519822,0.001957951087805339,3.7517305582828433,0.48453680740607574
2514610.0,2.462899923,46.64154751599573,0.01917394264820871,1943.2901673167416,2538.499168249605,3106.4124792012904,3.728819193900943,3.769419146650764,3.715942620236743,0.427479854799929,0.41097762866181586,0.42013122451488183,0.5944944026638677,0.599596938094106,0.6094869044968441,3.189379253179346,3.229979205929167,3.176502679515146,0.427479854799929,0.41097762866181586,0.42013122451488183,0.5944944026638677,0.599596938094106,0.6094869044968441,1363.0194648856445,1852.4936159409767,2262.5545566480987,0.0018752217920980055,3.783721905549551,0.513835439351211,4.402809036768059,3.2160092732905,0.8206336022477927,0.0018978766515413033,3.7782772685361437,0.5176786956561121
2514686.0,2.147599936,46.330007285124694,0.02929377275341949,1470.9963465323235,1921.5467998412805,2351.435459603557,3.043144320083067,3.407822745902008,3.5034512652047476,0.21904067455300824,0.3085526376737424,0.34044554972459506,0.4111655744279239,0.5600771891274072,0.5866973739519961,2.5451647922755773,2.909843218094519,3.005471737397258,0.2190406745530078,0.30855263767374286,0.34044554972459506,0.41116557442792434,0.5600771891274072,0.5866973739519961,1499.5552471634055,2038.0607861341625,2489.1981698146787,0.0021733751066933668,3.1066364893492953,0.31685966877826566,0.0018258364293908228,3.491028021206265,0.43673581331113487,0.001921239809418108,3.5848206299031444,0.4661554913078
2514997.0,1.454599977,46.20126576977989,0.005474766649879115,1678.2183106433367,2192.238635978749,2682.6865028627763,3.3087010076957535,3.4031271476106855,3.501380957248096,0.29053236195719023,0.3235542601424721,0.3188825798134842,0.5307388951111234,0.5969044459868917,0.5714056709938076,2.9187202818831457,3.0131464217980777,3.1114002314354887,0.29053236195719023,0.3235542601424721,0.31888257981348467,0.5307388951111234,0.5969044459868917,0.5714056709938071,1922.9202494203396,2613.460466108364,3191.9661343661783,0.0016292829692276267,3.3882330608119675,0.41292445408537093,0.0016121224754313663,3.493648589874711,0.4627945985562424,0.0017439480965484315,3.584932466640189,0.4476253458159066
2515777.0,2.2427001,47.014523971611396,0.00961123873682368,1533.1704345210785,2002.764146226591,2450.8227595855815,3.649828363538453,3.879547062989836,3.965673058250321,0.3778802629899003,0.4050506713708235,0.406569049812616,0.6157375275895278,0.5301146809818329,0.5222968778558981,3.1389215785835702,3.368640278034953,3.454766273295438,0.3778802629899003,0.4050506713708235,0.406569049812616,0.6157375275895274,0.5301146809818325,0.5222968778558981,1455.5770976168903,1978.2896358500745,2416.1963050483764,0.0017480789050932483,3.728417329554965,0.4995781013741921,0.0022211413596636325,3.9204017948124203,0.47018925535123657,0.0023621104817348453,4.003368807697399,0.4670220782538527
2515948.0,1.842300057,46.03736942023688,0.016576122802227644,1675.6832383059577,2188.9270980889773,2678.6341073549115,3.460051679792966,3.5392167003851163,3.662478138082144,0.3252225702621496,0.3207318964205452,0.34906896911699725,0.590174055820416,0.5599885015511661,0.5739867249101867,3.006381756018319,3.085546776610469,3.208808214307497,0.3252225702621496,0.3207318964205452,0.34906896911699725,0.590174055820416,0.5599885015511656,0.5739867249101867,1660.6269237393185,2256.9749397855358,2756.570327859653,0.0016110466008486062,3.5477772258060245,0.46024944894473674,0.001612281379713364,3.6183992581547235,0.4428146913674522,0.0020006030878778162,3.736709907903551,0.46410053441655214
2516026.0,2.111200094,46.325660383025536,0.03354310948066441,2188.4749495320243,2858.781427784915,3498.3483207928066,3.3484764792734065,3.4677910235956326,3.6800021669434857,0.28439009482265476,0.32350172676082956,0.37092610170038354,0.5592475614035481,0.5800440253028838,0.5934127625536112,2.855548536012481,2.974863080334707,3.18707422368256,0.28439009482265476,0.32350172676082956,0.37092610170038354,0.5592475614035481,0.5800440253028833,0.5934127625536108,1517.099465605763,2061.9053118349516,2518.3208290299053,0.0012335268477434674,3.4396781654173294,0.4241698294095175,0.0015827581459881656,3.5527314195270154,0.45429096667031044,0.001917525864700502,3.7534225763898275,0.4848571246338055
2517318.0,1.846600056,46.52324428000701,0.0070841909633472255,1660.2276044239466,2168.737568797822,2653.9277743674197,3.2874548746244288,3.5494888551944124,3.5868600599718983,0.2916525018309746,0.3370715001337121,0.32924765216435103,0.5537151071317674,0.6095312714781409,0.5907650556522972,2.8331284210614442,3.095162401631428,3.1325336064089138,0.2916525018309746,0.3370715001337121,0.32924765216435103,0.5537151071317674,0.6095312714781409,0.5907650556522976,1658.118424487237,2253.56561294187,2752.4063253935383,4.692362053031822,2.8666801777351854,0.680966683419638,0.0015417773866778961,3.639723300988776,0.4759394508379353,0.0019628963469794673,3.6733080623923637,0.4625705335343489
2517966.0,1.1796,45.333155388272274,0.017498950713694228,2876.0928272429996,3757.009309549503,4597.527842290958,3.327795391544871,3.5562035954296745,3.3953197879958275,0.31418269206835525,0.3481525910087928,0.35660872498380725,0.5901722209566858,0.6012486169850915,0.6479740418448081,2.9894185923128,3.217826796197603,3.0569429887637565,0.31418269206835525,0.3481525910087928,0.3566087249838077,0.5901722209566858,0.6012486169850915,0.6479740418448081,2165.5349605432193,2943.2005872637183,3594.6962745457886,0.0012160252167334172,3.4193507285203757,0.45469765700640585,0.0019285467834220312,3.639834416137857,0.47734668032215516,0.0014754056778731623,3.4918469631106914,0.5050910100677118
2519087.0,1.873100042,45.72008642782154,0.08976266696835467,1741.4479342011637,2274.8348171923376,2783.7611107513358,3.4461670399941693,3.493838462751878,3.6464557751648976,0.3202272275357103,0.3412325182470708,0.38873266065756784,0.5665121367889285,0.6143459055430638,0.6063822144785287,2.9878162915058346,3.0354877142635432,3.188105026676563,0.3202272275357103,0.3412325182470708,0.38873266065756784,0.566512136788929,0.6143459055430638,0.6063822144785282,1642.8247993461273,2232.7798914841965,2727.0195556942604,16.841105393729,2.9656259699256653,0.739990958639182,0.0015443304114021736,3.5842842474682186,0.48045229429574265,0.0022371101694169553,3.71811256198134,0.500331122623728
2520340.0,0.658500016,45.3244939328779,0.013904124654438021,926.393444234978,1210.1378513685845,1480.8700235412384,3.1660645199258806,3.445458155899906,3.4837233947645734,0.24142203479435143,0.3181882433912713,0.34661225798188466,0.46043609813011566,0.5844788501665166,0.5680714490207706,2.9463490398806225,3.2257426758546477,3.2640079147193153,0.24142203479435098,0.31818824339127083,0.34661225798188466,0.46043609813011566,0.5844788501665166,0.568071449020771,2845.945103686993,3867.952932235606,4724.148281226185,0.0020939704593953804,3.2384796241256213,0.35288528223888216,0.0016981301281077579,3.533606766751879,0.4538492423344409,0.0019721150897414543,3.5568194786437894,0.45989118657172157
2520419.0,1.739099979,46.280757718684555,0.006197886643967365,2701.937250263679,3529.5117413821763,4319.134493346027,3.279274215021713,3.537942076761613,3.446092170019958,0.2893840479051337,0.3334682397838318,0.32315179323596865,0.552025050973211,0.5837898875118972,0.5860019107851797,2.8416663304364036,3.1003341921763043,3.008484285434649,0.2893840479051333,0.3334682397838318,0.32315179323596865,0.5520250509732114,0.5837898875118968,0.5860019107851797,1723.193762983122,2342.0101672747305,2860.4286298671104,0.000986567822323332,3.3664882098956035,0.42304926562472644,0.0019931533526572126,3.6206492010768754,0.46118558586518676,0.001650707907168643,3.5331068318072587,0.45711060458585784
2520885.0,4.149000168,47.01155151095309,0.04893174691810742,2074.0933651554274,2709.365987061524,3315.505641364808,2.9322040153849596,3.4700966146370185,3.290276449455289,0.27243897947990403,0.3225106100119799,0.31602099026080355,0.47848209951660303,0.569621828677267,0.5775865261038211,2.2204811093876975,2.7583737086397564,2.578553543458027,0.27243897947990425,0.3225106100119799,0.316020990260804,0.4784820995166026,0.5696218286772665,0.5775865261038211,916.6828211297895,1245.872944395678,1521.65464058303,0.0020589804810588284,3.000264802057494,0.37755349155547707,0.001583559978288733,3.551900273983576,0.448552506753478,0.001164586799046661,3.3770474729824427,0.44929398458635106
2521736.0,0.765399992,46.19693674121835,0.0028934862200067357,2275.8718763889306,2972.9470989055403,3638.0551483156387,3.268253729082781,3.423554516084398,3.4647631991285524,0.2761144146257366,0.3237491212691528,0.33737580979178317,0.5666162453871277,0.6069693970041814,0.6152763576110081,3.021410608799489,3.176711395801106,3.2179200788452604,0.27611441462573705,0.3237491212691528,0.33737580979178317,0.5666162453871277,0.6069693970041814,0.6152763576110081,2673.6150568646885,3633.737413090461,4438.087705621787,0.0013012347682083798,3.3646477609765704,0.42371383220637615,0.0016808313814195017,3.517333701333193,0.46795313029248686,0.0015514921563320305,3.556803777453391,0.47898101995935516
2521752.0,1.299800038,46.16396985435417,0.010148178153020382,2750.865009069576,3593.425549583339,4397.34710569298,3.10120542638193,3.389201094528646,3.396533853110657,0.2544296195074698,0.28815116867367907,0.3116089882176647,0.49164509342680685,0.5314689771522474,0.5544481269835786,2.73951534956801,3.0275110177147266,3.034843776296737,0.2544296195074698,0.2881511686736795,0.3116089882176647,0.49164509342680685,0.531468977152247,0.554448126983579,2052.352344556314,2789.372942866262,3406.817927881085,0.0019426185474518119,3.179695822679625,0.37511674487792024,0.0016291724900461986,3.4697713551440916,0.41209429704666173,0.0018365081922191871,3.476842170820195,0.43544229949557345
2523779.0,1.095900059,45.45294741083285,0.012334629266224084,1533.9100407392518,2003.7302859216518,2452.0050441586573,3.3918084020235635,3.6938671169336903,3.6882921866389107,0.32991267217432796,0.3907422026987928,0.3934416004069221,0.580017629818701,0.5984383261324995,0.5954442981892396,3.0704378321372725,3.3724965470473993,3.3669216167526197,0.32991267217432796,0.3907422026987928,0.3934416004069221,0.580017629818701,0.5984383261324999,0.5954442981892392,2252.0157770557134,3060.7375444517797,3738.250765515151,0.001580660079755397,3.474599731492818,0.4575010388921642,0.0022268578291677167,3.76221548921413,0.497347402767799,0.002294988334984355,3.754715982964031,0.49719931131492234
2523991.0,0.734000027,45.47086026217016,0.00794697952001755,1493.0512549471407,1950.3568908963593,2386.690947373574,2.8731108794788165,3.1048962630477166,3.1100399834391323,0.1957885933577992,0.25322557981103566,0.26675800878247813,0.3423760016580193,0.49929238813757104,0.5014438174883056,2.634061779576254,2.8658471631451543,2.87099088353657,0.1957885933577992,0.25322557981103566,0.26675800878247813,0.3423760016580193,0.49929238813757104,0.5014438174883056,2722.0299460814254,3699.538581379734,4518.454370243214,0.0025111006523077448,2.9214312230124966,0.27058244151243316,0.0019422626872246172,3.1863321928747306,0.3783563346212764,0.002090633555561514,3.187624305118912,0.38624204940066953
2524183.0,2.109699965,46.51328641583837,0.018463188679490372,3050.6523329479346,3985.034525492365,4876.5668844293505,3.474634248575165,3.6513053493643652,3.6447278047191127,0.3250599406231509,0.35558706067195933,0.35866075146473086,0.6018648387194796,0.5596786203000206,0.5948189296754669,2.9819157598154504,3.1585868606046508,3.1520093159593983,0.32505994062315136,0.35558706067195933,0.35866075146473086,0.6018648387194792,0.5596786203000206,0.5948189296754673,1517.8313191382115,2062.8999814134804,2519.535674883027,8.307676934957332,2.973394295790805,0.7778377369916054,6.305248338649799,3.146757154353507,0.7548059612969955,0.0019435950451012758,3.7227037672832215,0.47939728607220916
2525957.0,2.1947999,46.19003338742366,0.06506873338508967,1491.8370742663265,1948.7708196548174,2384.7500401007837,3.2250293813496325,3.208743413474159,3.5436531833068763,0.28673717173642777,0.2844194146187702,0.3765158306300158,0.5264547841425893,0.5691424610288678,0.6265619775729023,2.720585719182991,2.704299751307518,3.039209521140235,0.28673717173642777,0.2844194146187706,0.37651583063001537,0.5264547841425893,0.5691424610288673,0.6265619775729028,1477.400822505347,2007.9504822821611,2452.4227636291084,0.0016331907104966778,3.3044024617342425,0.4088622895048481,0.0012954075582266651,3.3032075277648936,0.42915962088453263,0.001950510338787596,3.6262170156387086,0.5043345907322881
2527604.0,0.563600004,45.387600825707864,0.04917945535621726,1428.3575599394753,1865.8482088014405,2283.2759736977987,2.644603981964178,2.941360038585865,2.83244791685866,0.1803024464097227,0.23295120454276796,0.21610173361171814,0.2542432043071847,0.3978652790768953,0.32535236089440156,2.450478319092957,2.7472343757146436,2.6383222539874387,0.1803024464097227,0.23295120454276752,0.21610173361171814,0.2542432043071847,0.39786527907689573,0.32535236089440156,3018.674845181185,4102.711680474004,5010.8723330497,0.002629266355886204,2.6687925528722216,0.21848416881323934,0.0022610076329869955,2.995759219225996,0.3171665283745438,0.002493838395721602,2.868323100081276,0.27223634711489947
2528436.0,2.197400093,46.50139464664079,0.02266436482631562,1256.7845604287606,1641.7242339688903,2009.0109587566665,3.467373765815142,3.5207330768317155,3.750875177133028,0.34823208724080246,0.3682318817046544,0.41185350134213916,0.6049908833109421,0.61727732377916,0.5832431804590792,2.9625767825586395,3.0159360935752138,3.2460781938765257,0.34823208724080246,0.3682318817046548,0.41185350134213916,0.6049908833109421,0.6172773237791596,0.5832431804590787,1476.1993690853376,2006.317574720856,2450.4284018609364,0.0019051528708562454,3.552231496175666,0.479268198701204,0.0018871477202777641,3.6030021353335364,0.495501289506046,0.002064399741927052,3.8071809697446,0.5003218605828019
2529678.0,2.33949995,46.69450316550125,0.015520374497260292,2078.3408365809164,2714.9144135714237,3322.2953624590123,3.0096771020978896,3.2548727249586964,3.2846746346338858,0.23976930610197966,0.29078729722718144,0.3051572504921731,0.4519827128006253,0.5381289602420343,0.5805618379402224,2.4859956607995244,2.731191283660331,2.76099319333552,0.23976930610197966,0.29078729722718144,0.3051572504921727,0.4519827128006253,0.5381289602420343,0.5805618379402229,1413.3852584726046,1920.946278199525,2346.159639858656,4.804018213573002,2.648963664381018,0.5756765606143834,0.0011238711443307052,3.3369462221061643,0.41676806924832455,0.0011882352463574797,3.3760539599714106,0.4453277988835477
2530240.0,2.795399904,45.95315339163418,0.01808184083006381,1957.4852241166875,2557.042019176327,3129.103738760952,3.3659738288832366,3.5401820341051753,3.3802158666400604,0.32546297685880266,0.370397105909146,0.3189853329737069,0.5846140732875043,0.6169979882808061,0.5731585068883276,2.786716286609461,2.9609244918313995,2.8009583243662846,0.32546297685880266,0.370397105909146,0.3189853329737069,0.5846140732875043,0.6169979882808061,0.5731585068883276,1243.6107180762579,1690.2039738261005,2064.341096637178,0.0016500788715936507,3.4517551001763107,0.4575748531507128,0.001969081664128923,3.6216023630862946,0.49644953724633467,14.571052601575442,2.8990743026827115,0.7451368264120923
2530936.0,1.295099974,46.13019264795969,0.006878007148536369,2585.6461475109663,3377.6019172203,4133.239386744469,3.2145879044744774,3.180496236174766,3.2523183588293247,0.2499835787120963,0.2469153838221554,0.2658017031489126,0.5056401725762139,0.48099958580409874,0.5156330021941122,2.853786296426523,2.8196946281268116,2.89151675078137,0.2499835787120963,0.24691538382215494,0.2658017031489126,0.5056401725762139,0.48099958580409874,0.5156330021941122,2056.5552932205296,2795.0852131376478,3413.7946445726375,0.002162931178023794,3.2991511165592504,0.37991799739406285,0.002599332489395804,3.2577652645233846,0.36598661018210277,0.0011284414780451764,3.3352417111652324,0.3928949831164456
2531595.0,1.436800003,45.724781542837086,0.026722042503855903,1678.1002809727029,2192.084455081952,2682.4978285989223,2.837465086669284,2.881949357551345,3.0152166948081014,0.2014450941162571,0.19249109525050834,0.2439242054563331,0.3421842799126398,0.3309588124313576,0.44046080489638095,2.4506452001426466,2.495129471024708,2.6283968082814644,0.2014450941162571,0.19249109525050834,0.24392420545633353,0.3421842799126398,0.3309588124313576,0.4404608048963805,1936.966511075632,2632.550883167411,3215.282333533385,0.002516003859916075,2.8838294420132438,0.27333006262347503,6.688150808795353,2.5995714772630834,0.43442088547689384,0.00214010565249116,3.0801413237435398,0.34410004517469495
2532258.0,0.844799995,45.61991014200065,0.010528230521952509,1485.564763456226,1940.577367106026,2374.723547453611,3.3404728328207494,3.1230096277475616,3.0424649350493884,0.31701028844878376,0.23753292477361665,0.2286257854783238,0.6232659337201474,0.4592491465650408,0.4232246323547786,3.074523544047203,2.8570603389740152,2.7765156462758425,0.31701028844878376,0.23753292477361665,0.22862578547832424,0.6232659337201474,0.4592491465650408,0.42322463235477814,2558.54293841756,3477.3417266840356,4247.072864936776,0.0011285835968250961,3.442132336427096,0.4727583825088568,0.002293858202222517,3.1962738456547446,0.3503332032478137,0.0022256008425065336,3.1067492246183965,0.32774210518612856
2534353.0,1.842499971,46.8455587623587,0.018106321316366802,1409.1580543845143,1840.7680999727272,2252.584940184889,3.4561027894876255,3.446067870906252,3.6515674362409056,0.304349343134231,0.29979214471220317,0.35059741545240364,0.5843432120414565,0.5664667932241745,0.5710347460026366,3.00240232055865,2.9923674019772766,3.19786696731193,0.30434934313423057,0.29979214471220317,0.3505974154524032,0.5843432120414565,0.5664667932241745,0.571034746002637,1660.5101312769723,2256.816205962241,2756.376457320991,14.074956714982545,2.98333719839355,0.7435840509920368,0.0016499530272536867,3.5343860411484194,0.43554367845184977,0.0020129063024573743,3.7243023221419556,0.46338481140234333
2534406.0,0.805899978,45.21136675358238,0.015527819441992108,1767.1902563409644,2308.4617373711844,2824.9110491823594,2.6428427636273817,2.440012238052365,2.4353726825430337,0.1607439998242315,0.14366731730564108,0.1751106130167499,0.22684464074020116,0.17454880264401273,0.21519346583521282,2.3861490709198883,2.183318545344871,2.17867898983554,0.1607439998242315,0.14366731730564064,0.17511061301674946,0.22684464074020116,0.17454880264401318,0.21519346583521326,2613.6552729943055,3552.2454610717095,4338.557005065759,0.003195822590714852,2.6643793981955888,0.19487497149275684,0.003177845516121984,2.4499003897919467,0.15999528274711236,0.0029837789238953026,2.4482664457748156,0.19624017439216512
2534867.0,2.210900068,46.637434492349776,0.02013257697908699,2373.3705354039867,3100.3085547384153,3793.909922946624,3.546997136820838,3.7707613269616522,3.8464411560475145,0.3206092445225104,0.36984091621095505,0.3623008016510054,0.554419595806523,0.556871386270744,0.540548993660853,3.0403703474771695,3.264134537617984,3.3398143667038465,0.3206092445225104,0.3698409162109555,0.3623008016510054,0.5544195958065234,0.5568713862707435,0.5405489936608525,1469.9928057680056,1997.8821713986772,2440.1257697441365,0.001628134511978067,3.6243623973970087,0.43995306445635574,0.00207491187363517,3.8323334368331103,0.46593907308015625,0.0023708177952418367,3.9049985255052806,0.453941504692125
2535205.0,2.38499999,46.96110027950631,0.009432465311732585,1948.5294483792297,2545.343185084063,3114.7876402288525,3.355440520512036,3.2723811499473476,3.2804079724864166,0.2949234674653112,0.2719880411033233,0.299284428432804,0.5629853643508449,0.48671530612426306,0.5453736283266468,2.8258818487738697,2.7428224782091815,2.7508493007482504,0.2949234674653112,0.27198804110332286,0.299284428432804,0.5629853643508453,0.48671530612426306,0.5453736283266473,1394.3870055964167,1895.1255595129264,2314.6233450948994,0.0012208175814287807,3.444374321176074,0.43134518431714713,0.0025671376902443224,3.343175555731643,0.38146659888578915,0.0021204126177296902,3.361719209270622,0.42468328258313426
2535304.0,1.699200034,46.46563861216962,0.007458839717024546,2609.266414396955,3408.456819309733,4170.9971508966,3.5129817666645833,3.806803936854866,3.6469118555826334,0.3341665527555877,0.3585234354350657,0.3409394656161244,0.5993203497313342,0.5493731647292881,0.5825049442007737,3.081746695949019,3.375568866139302,3.215676784867069,0.33416655275558815,0.3585234354350657,0.340939465616124,0.5993203497313337,0.5493731647292881,0.5825049442007741,1748.6662494610803,2376.630082689159,2902.7118780778737,0.001587453407859187,3.600771890225117,0.46934498941372443,0.0022665999472198826,3.8695949815621766,0.45647890497227517,10.64152017462569,3.140860545945024,0.7704347779105273
2535870.0,1.009799957,45.97998328364516,0.007678047035977187,2632.595588800755,3438.931470401993,4208.289594256972,3.4534890458770375,3.6426753980054163,3.5878655318216786,0.292344329321347,0.3370096831890885,0.3403573121963248,0.5551848422408732,0.5546657529502057,0.5965848062469354,3.1503362132796964,3.339522565408075,3.2847126992243374,0.292344329321347,0.3370096831890885,0.3403573121963248,0.5551848422408727,0.5546657529502053,0.596584806246935,2348.492437548599,3191.859954846242,3898.3979339392527,0.0018111560517745256,3.540486756635132,0.4261266727093571,0.0020898230884888796,3.714479876806758,0.4483229959326285,0.0019721748731403657,3.6725334183077614,0.4710824294532443
2536513.0,1.447999954,46.246588983961615,0.005861872488363673,2017.9371779004478,2636.009760062409,3225.738151255957,3.373243401767132,3.5233903517786853,3.602349666264371,0.30992277614622,0.3335688723655901,0.35807479593799707,0.5948457856308393,0.5917899514714655,0.605289609081777,2.984431996454371,3.134578946465924,3.2135382609516094,0.30992277614622,0.3335688723655901,0.3580747959379966,0.5948457856308389,0.591789951471466,0.6052896090817774,1928.1046113941225,2620.5065851892577,3200.5719555663027,0.0016589365803419977,3.4676156076215996,0.4549058143327793,0.0015673445254909915,3.6088822101445253,0.4652582864220962,0.00195885694317765,3.6839975671625895,0.484367206225505
2536996.0,0.828100026,45.88104765394772,0.008789530946366142,1878.7663815755661,2454.212436812862,3003.2691110091596,3.3170779422183343,3.6615537748719036,3.607712367601909,0.3053730596280153,0.3840902297346749,0.3674130470309662,0.5703970707115347,0.5954989923856382,0.586465023607702,3.05507798738979,3.3995538200433595,3.345712412773365,0.3053730596280153,0.3840902297346749,0.3674130470309662,0.5703970707115342,0.5954989923856382,0.586465023607702,2581.915613407469,3509.107766951041,4285.87051505244,0.0012065749739933796,3.404995375115285,0.4403256079195852,6.99527493464625,3.1157065666036896,0.8119099902719662,0.0019560846543396617,3.679981174789441,0.479597603364929
2537858.0,0.81190002,45.68912676638762,0.007003802756031519,2349.175017554567,3068.7022084659347,3755.2326014368086,3.318758432248228,3.366626027497425,3.1589143886883844,0.301689110676695,0.31829991946444647,0.2758358274518664,0.5624894142724988,0.5816725452681397,0.5583305655512185,3.0606242024616557,3.1084917977108524,2.900780158901812,0.301689110676695,0.31829991946444647,0.2758358274518664,0.5624894142724988,0.5816725452681397,0.5583305655512185,2605.00024719907,3540.4823274961936,4324.19002898405,0.0012376654539216804,3.405262793629978,0.4344975085361355,0.001696633221141517,3.4538043593812904,0.4524944196592924,0.001260198963770087,3.2526575918958525,0.41940781288634726
2538307.0,1.363800049,46.27424999054786,0.004364170480645413,1074.5663701571827,1403.69456026193,1717.7292604713875,3.38886357564082,3.524278778943172,3.690135580613291,0.29686200824601716,0.3113683188940155,0.3378699524913378,0.5850645427069576,0.5649372796018053,0.5502328708826192,3.015252838325254,3.150668041627606,3.316524843297725,0.29686200824601716,0.3113683188940155,0.3378699524913378,0.5850645427069576,0.5649372796018053,0.5502328708826187,1996.7847965807366,2713.8505233189458,3314.5781527987438,0.0012139978645052119,3.4845015729164306,0.4434209713266648,0.001813817923154467,3.6081641269019435,0.4405950859965889,0.002026944066649169,3.760201065784719,0.4465266921652231
2539795.0,1.538900018,46.00018686515891,0.020513904184078058,2048.6170620263388,2676.0865646721422,3274.7809429666318,3.073945669312602,3.3607940480317904,3.3224354291624674,0.24587383789252515,0.28551548237464663,0.29529301991265244,0.48151902386159673,0.5584499805901544,0.5578707691794587,2.6693000706389,2.9561484493580887,2.9177898304887653,0.24587383789252515,0.2855154823746471,0.29529301991265244,0.48151902386159673,0.5584499805901539,0.5578707691794587,1859.0728136345224,2526.684766835903,3085.982096361543,0.0019377901108357037,3.151928609546598,0.36572374801906127,0.0012410217196419655,3.4513520384022494,0.4243346520143261,0.0012272343356229507,3.4095413145772877,0.4289594452692685
2539953.0,1.030500054,45.51754378502309,0.01283364885721383,1407.8271461684017,1839.0295487998555,2250.4574401538916,3.1163982363491898,3.2696102943970162,3.208264217874909,0.257547707892245,0.294971881200643,0.2768401546307535,0.4790031813772777,0.5630771296735841,0.5163055112635302,2.8087952309733177,2.9620072890211446,2.900661212499037,0.257547707892245,0.29497188120064344,0.2768401546307535,0.4790031813772777,0.5630771296735841,0.5163055112635302,2324.550541479572,3159.320280421918,3858.6554009517895,0.0020400946284925827,3.189613924167398,0.3703283318703453,0.001233624351289095,3.3585540705644465,0.4314156706407967,0.002177642854247528,3.2873931122233424,0.39878353352800344
